Wall time,Step,Value
1733315107.8993301,9869,0.9788134098052979
1733315130.968458,9911,0.9786159992218018
1733315154.8270903,9953,0.9786438941955566
1733315177.8459828,9995,0.9780295491218567
1733315200.7537534,10037,0.9788293838500977
1733315226.076085,10079,0.978910505771637
1733315248.4999337,10121,0.9779512882232666
1733315273.0683706,10163,0.979292631149292
1733315296.3775268,10205,0.9782488942146301
1733315319.288497,10247,0.97960364818573
1733315344.4875228,10289,0.9798601269721985
1733315367.8366048,10331,0.9796878099441528
1733315392.0751913,10373,0.9789290428161621
1733315415.4558125,10415,0.9776955246925354
1733315438.291829,10457,0.9795417189598083
1733315461.2970047,10499,0.9788119792938232
1733315484.9455123,10541,0.9788111448287964
1733315508.7593603,10583,0.9793704152107239
1733315532.816846,10625,0.979583740234375
1733315555.862232,10667,0.9788029789924622
1733315578.8675513,10709,0.97906094789505
1733315601.8813899,10751,0.9785834550857544
1733315624.82721,10793,0.9796425700187683
1733315648.0589623,10835,0.9781819581985474
1733315670.7114701,10877,0.9794365167617798
1733315694.9642785,10919,0.9798216819763184
1733315718.2576902,10961,0.9788642525672913
1733315741.64143,11003,0.9779344797134399
1733315765.0050218,11045,0.9794171452522278
1733315789.3884537,11087,0.9790464043617249
1733315813.3813438,11129,0.9791040420532227
1733315836.2930107,11171,0.9789482951164246
1733315860.0460415,11213,0.979753851890564
1733315883.338818,11255,0.9792717695236206
1733315906.8037992,11297,0.9797433614730835
1733315930.4934862,11339,0.9783116579055786
1733315953.628038,11381,0.9789316654205322
1733315977.0867903,11423,0.9794321656227112
1733316000.9285016,11465,0.9802390933036804
1733316024.813005,11507,0.9802829027175903
1733316048.9019566,11549,0.9793355464935303
1733316072.001744,11591,0.9790167808532715
1733316095.5912712,11633,0.9789115786552429
1733316120.0672069,11675,0.9795661568641663
1733316142.8882582,11717,0.9799124002456665
1733316167.5010195,11759,0.978900671005249
1733316190.6765366,11801,0.978728175163269
1733316213.469109,11843,0.9798728823661804
1733316236.7236145,11885,0.9791311025619507
1733316262.6136405,11927,0.9783879518508911
1733316286.586478,11969,0.9793859720230103
1733316309.4883866,12011,0.9784711599349976
1733316332.2873986,12053,0.97915118932724
1733316356.2040997,12095,0.9792432188987732
1733316379.2508135,12137,0.9791127443313599
1733316403.1658258,12179,0.9790351390838623
1733316427.1283553,12221,0.9792605042457581
1733316450.0675938,12263,0.980091392993927
1733316474.0233924,12305,0.9791862964630127
1733316497.863147,12347,0.9790590405464172
1733316522.0415583,12389,0.9798367619514465
1733316545.497578,12431,0.9796947836875916
1733316568.3731313,12473,0.979966938495636
1733316591.7522442,12515,0.9798313975334167
1733316615.3776338,12557,0.9793883562088013
1733316638.3905983,12599,0.9792332053184509
